Year,Suburb/Town Name,Offence Count
2015,Hopetoun,31.0
2015,Hopetoun Park,19.0
2015,Hoppers Crossing,3400.0
2015,Hordern Vale,1.0
2015,Horfield,6.0
2015,Horsham,2832.0
2015,Hotspur,2.0
2015,Howqua,3.0
2015,Howqua Hills,4.0
2015,Hughesdale,356.0
2015,Humevale,11.0
2015,Hunterston,1.0
2015,Huntingdale,155.0
2015,Huntly,89.0
2015,Huntly North,10.0
2015,Huon,4.0
2015,Huon Creek,1.0
2015,Hurstbridge,138.0
2015,Icy Creek,8.0
2015,Illabarook,3.0
2015,Illowa,5.0
2015,Indented Head,36.0
2015,Inglewood,38.0
2015,Ingliston,4.0
2015,Invergordon,37.0
2015,Inverleigh,28.0
2015,Inverloch,283.0
2015,Invermay,39.0
2015,Invermay Park,59.0
2015,Iona,1.0
2015,Iraak,16.0
2015,Ironbark,85.0
2015,Irrewarra,13.0
2015,Irrewillipe,3.0
2015,Irrewillipe East,2.0
2015,Irymple,289.0
2015,Ivanhoe,656.0
2015,Ivanhoe East,110.0
2015,Jacana,344.0
2015,Jack River,1.0
2015,Jackass Flat,74.0
2015,Jacob Creek,12.0
2015,Jam Jerrup,8.0
2015,Jamieson,21.0
2015,Jan Juc,134.0
2015,Jancourt,2.0
2015,Jancourt East,1.0
2015,Jarklin,2.0
2015,Jarrahmond,4.0
2015,Jeeralang Junction,8.0
2015,Jeetho,7.0
2015,Jeparit,26.0
2015,Jindivick,16.0
2015,Joel South,1.0
2015,Johanna,2.0
2015,Johnsonville,7.0
2015,Jumbuk,1.0
2015,Junction Village,31.0
2015,Jung,9.0
2015,Junortoun,36.0
2015,Kaarimba,6.0
2015,Kalimna,35.0
2015,Kalimna West,9.0
2015,Kalkallo,59.0
2015,Kalkee,4.0
2015,Kallista,15.0
2015,Kalorama,18.0
2015,Kamarooka,2.0
2015,Kancoona,4.0
2015,Kangaroo Flat,799.0
2015,Kangaroo Ground,17.0
2015,Kaniva,23.0
2015,Kanumbra,2.0
2015,Kanyapella,3.0
2015,Karabeal,3.0
2015,Kardella,1.0
2015,Kariah,1.0
2015,Karramomus,3.0
2015,Karyrie,2.0
2015,Katamatite,15.0
2015,Katamatite East,3.0
2015,Katandra West,16.0
2015,Katunga,17.0
2015,Kawarren,4.0
2015,Kealba,368.0
2015,Keely,1.0
2015,Keilor,329.0
2015,Keilor Downs,666.0
2015,Keilor East,669.0
2015,Keilor Lodge,49.0
2015,Keilor North,26.0
2015,Keilor Park,306.0
2015,Kellalac,7.0
2015,Kelvin View,1.0
2015,Kennedys Creek,1.0
2015,Kennett River,2.0
2015,Kennington,287.0
2015,Kensington,1050.0
2015,Kerang,292.0
2015,Kergunyah,2.0
2015,Kernot,3.0
2015,Kerrie,2.0
2015,Kerrisdale,7.0
2015,Kevington,3.0
2015,Kew,1708.0
2015,Kew East,227.0
2015,Keysborough,1480.0
2015,Kialla,412.0
2015,Kialla East,1.0
2015,Kialla West,20.0
2015,Kiata,5.0
2015,Kiewa,2.0
2015,Kilcunda,17.0
2015,Killara,14.0
2015,Killarney,6.0
2015,Killawarra,5.0
2015,Killingworth,1.0
2015,Kilmany,7.0
2015,Kilmore,592.0
2015,Kilmore East,15.0
2015,Kilsyth,755.0
2015,Kilsyth South,135.0
2015,Kimbolton,7.0
2015,Kinglake,89.0
2015,Kinglake,13.0
2015,Kinglake West,49.0
2015,Kingower,47.0
2015,Kings Park,720.0
2015,Kingsbury,320.0
2015,Kingston,56.0
2015,Kingsville,170.0
2015,Kirkstall,7.0
2015,Kirwans Bridge,2.0
2015,Kithbrook,1.0
2015,Knockwood,14.0
2015,Knowsley,15.0
2015,Knoxfield,456.0
2015,Koetong,13.0
2015,Kolora,8.0
2015,Kongwak,36.0
2015,Koo Wee Rup,227.0
2015,Koo Wee Rup North,2.0
2015,Koonda,1.0
2015,Koondrook,45.0
2015,Koonoomoo,118.0
2015,Koonwarra,6.0
2015,Koorlong,13.0
2015,Koornalla,2.0
2015,Kooroocheang,4.0
2015,Koorooman,1.0
2015,Kooyong,86.0
2015,Koroit,53.0
2015,Korong Vale,31.0
2015,Koroop,1.0
2015,Korumburra,384.0
2015,Korumburra South,1.0
2015,Korweinguboora,3.0
2015,Kotta,7.0
2015,Kotupna,2.0
2015,Koyuga,8.0
2015,Krowera,6.0
2015,Kurraca West,1.0
2015,Kurting,2.0
2015,Kurunjang,722.0
2015,Kyabram,639.0
2015,Kyabram South,6.0
2015,Kyneton,603.0
2015,Kyneton South,2.0
2015,Kyvalley,10.0
2015,Laanecoorie,12.0
2015,Labertouche,22.0
2015,Laceby,5.0
2015,Ladys Pass,3.0
2015,Lah,2.0
2015,Laharum,5.0
2015,Lake Boga,35.0
2015,Lake Bolac,28.0
2015,Lake Bunga,19.0
2015,Lake Charm,5.0
2015,Lake Eildon,2.0
2015,Lake Fyans,7.0
2015,Lake Gardens,100.0
2015,Lake Goldsmith,10.0
2015,Lake Lonsdale,1.0
2015,Lake Meran,3.0
2015,Lake Mundi,3.0
2015,Lake Powell,2.0
2015,Lake Rowan,8.0
2015,Lake Tyers,37.0
2015,Lake Tyers Beach,50.0
2015,Lake Wendouree,239.0
2015,Lakes Entrance,774.0
2015,Lal Lal,26.0
2015,Lalbert,1.0
2015,Lalor,1365.0
2015,Lamplough,1.0
2015,Lancaster,17.0
2015,Lancefield,127.0
2015,Landsborough,9.0
2015,Lang Lang,99.0
2015,Lang Lang East,2.0
2015,Langi Kal Kal,2.0
2015,Langley,2.0
2015,Langsborough,2.0
2015,Langwarrin,983.0
2015,Langwarrin South,50.0
2015,Lara,699.0
2015,Lardner,3.0
2015,Larpent,10.0
2015,Lascelles,12.0
2015,Launching Place,71.0
2015,Lauriston,7.0
2015,Lavers Hill,5.0
2015,Laverton,828.0
2015,Laverton North,522.0
2015,Lawrence,2.0
2015,Learmonth,12.0
2015,Ledcourt,1.0
2015,Leichardt,2.0
2015,Leigh Creek,10.0
2015,Leitchville,27.0
2015,Lemnos,10.0
2015,Leneva,8.0
2015,Leonards Hill,1.0
2015,Leongatha,312.0
2015,Leongatha North,1.0
2015,Leongatha South,8.0
2015,Leopold,365.0
2015,Lerderderg,1.0
2015,Leslie Manor,1.0
2015,Lethbridge,13.0
2015,Lexton,43.0
2015,Licola,10.0
2015,Lillicur,2.0
2015,Lillimur,9.0
2015,Lilliput,1.0
2015,Lilydale,1620.0
2015,Lima East,1.0
2015,Lima South,6.0
2015,Limestone,2.0
2015,Lindenow,15.0
2015,Lindenow South,10.0
2015,Linga,1.0
2015,Linton,13.0
2015,Lismore,20.0
2015,Little Hampton,2.0
2015,Little River,141.0
2015,Llanelly,1.0
2015,Llowalong,1.0
2015,Loch,26.0
2015,Loch Sport,81.0
2015,Loch Valley,2.0
2015,Lockington,30.0
2015,Locksley,4.0
2015,Lockwood,29.0
2015,Lockwood South,20.0
2015,Logan,2.0
2015,Londrigan,17.0
2015,Long Forest,11.0
2015,Long Gully,421.0
2015,Longford,56.0
2015,Longlea,14.0
2015,Longwarry,198.0
2015,Longwarry North,19.0
2015,Longwood,9.0
2015,Longwood East,3.0
2015,Lorne,132.0
2015,Lovely Banks,142.0
2015,Lower Moira,4.0
2015,Lower Plenty,161.0
2015,Loy Yang,4.0
2015,Lucas,46.0
2015,Lucknow,122.0
2015,Lurg,3.0
2015,Lynbrook,461.0
2015,Lyndhurst,324.0
2015,Lyonville,2.0
2015,Lysterfield,184.0
2015,Lysterfield South,43.0
2015,Macarthur,26.0
2015,Macclesfield,32.0
2015,Macedon,71.0
2015,Macks Creek,1.0
2015,Macleod,428.0
2015,Macorna North,2.0
2015,Maddingley,246.0
2015,Maffra,471.0
2015,Maffra West Upper,3.0
2015,Magpie,13.0
2015,Maiden Gully,78.0
2015,Maidstone,810.0
2015,Mailors Flat,20.0
2015,Main Lead,2.0
2015,Main Ridge,11.0
2015,Maindample,4.0
2015,Maintongoon,1.0
2015,Major Plains,4.0
2015,Majorca,5.0
2015,Maldon,56.0
2015,Mallacoota,37.0
2015,Malmsbury,37.0
2015,Malvern,686.0
2015,Malvern East,2007.0
2015,Mambourin,6.0
2015,Manangatang,23.0
2015,Mandurang,6.0
2015,Mangalore,10.0
2015,Manifold Heights,125.0
2015,Mannerim,8.0
2015,Manns Beach,1.0
2015,Manorina,2.0
2015,Mansfield,261.0
2015,Marcus Hill,8.0
2015,Mardan,2.0
2015,Marengo,3.0
2015,Maribyrnong,1736.0
2015,Markwood,3.0
2015,Marlo,27.0
2015,Marnoo,4.0
2015,Marong,34.0
2015,Maroona,3.0
2015,Marraweeney,2.0
2015,Marshall,85.0
2015,Marungi,5.0
2015,Maryborough,935.0
2015,Maryknoll,8.0
2015,Marysville,13.0
2015,Maryvale,7.0
2015,Maude,4.0
2015,McCrae,140.0
2015,McKenzie Creek,18.0
2015,McKenzie Hill,3.0
2015,McKinnon,215.0
2015,McLoughlins Beach,11.0
2015,McMahons Creek,3.0
2015,Meadow Creek,1.0
2015,Meadow Heights,1314.0
2015,Meatian,3.0
2015,Meeniyan,12.0
2015,Meerlieu,1.0
2015,Melbourne,20910.0
2015,Melbourne Airport,659.0
2015,Melton,2344.0
2015,Melton South,1453.0
2015,Melton West,1570.0
2015,Mentone,895.0
2015,Menzies Creek,23.0
2015,Mepunga,21.0
2015,Mepunga East,1.0
2015,Mepunga West,1.0
2015,Merbein,214.0
2015,Merbein South,10.0
2015,Merbein West,4.0
2015,Meredith,71.0
2015,Merino,22.0
2015,Mernda,1019.0
2015,Merriang,3.0
2015,Merriang South,1.0
2015,Merricks,4.0
2015,Merricks Beach,4.0
2015,Merricks North,7.0
2015,Merrigum,23.0
2015,Merrijig,16.0
2015,Merrimu,6.0
2015,Merrinee,4.0
2015,Merton,9.0
2015,Metcalfe,4.0
2015,Metung,47.0
2015,Mia Mia,3.0
2015,Mickleham,306.0
2015,Middle Creek,1.0
2015,Middle Park,279.0
2015,Middle Tarwin,5.0
2015,Miga Lake,1.0
2015,Milawa,9.0
2015,Mildura,4985.0
2015,Mill Park,2078.0
2015,Millbrook,3.0
2015,Millgrove,85.0
2015,Milltown,1.0
2015,Milnes Bridge,2.0
2015,Miners Rest,176.0
2015,Mingay,2.0
2015,Minhamite,1.0
2015,Minimay,2.0
2015,Mininera,2.0
2015,Minyip,21.0
2015,Miram,1.0
2015,Mirboo,11.0
2015,Mirboo North,122.0
2015,Mitcham,1604.0
2015,Mitchell Park,74.0
2015,Mitchellstown,5.0
2015,Mitiamo,10.0
2015,Mitre,2.0
2015,Mitta Mitta,6.0
2015,Mockinya,13.0
2015,Modella,5.0
2015,Modewarre,5.0
2015,Moe,2635.0
2015,Moe South,20.0
2015,Moggs Creek,1.0
2015,Molesworth,10.0
2015,Moliagul,3.0
2015,Molka,2.0
2015,Mollongghip,2.0
2015,Mologa,4.0
2015,Molyullah,2.0
2015,Monbulk,142.0
2015,Monegeetta,8.0
2015,Mont Albert,185.0
2015,Mont Albert North,73.0
2015,Montmorency,251.0
2015,Montrose,336.0
2015,Moolap,183.0
2015,Moolort,5.0
2015,Moonambel,4.0
2015,Moondarra,7.0
2015,Moonee Ponds,1806.0
2015,Moonlight Flat,2.0
2015,Moora,1.0
2015,Moorabbin,1031.0
2015,Moorabbin Airport,51.0
2015,Moorabool,9.0
2015,Mooralla,1.0
2015,Moormbool West,5.0
2015,Moorooduc,110.0
2015,Mooroolbark,1290.0
2015,Mooroopna,1118.0
2015,Mooroopna North,28.0
2015,Moranding,1.0
2015,Mordialloc,651.0
2015,Moriac,8.0
2015,Mornington,2197.0
2015,Morrisons,1.0
2015,Mortlake,97.0
2015,Morwell,4435.0
2015,Mossiface,24.0
2015,Mount Alfred,1.0
2015,Mount Beauty,31.0
2015,Mount Bolton,1.0
2015,Mount Bruno,8.0
2015,Mount Buller,2.0
2015,Mount Burnett,7.0
2015,Mount Camel,4.0
2015,Mount Clear,224.0
2015,Mount Cottrell,69.0
2015,Mount Dandenong,52.0
2015,Mount Doran,5.0
2015,Mount Duneed,80.0
2015,Mount Eccles,1.0
2015,Mount Egerton,12.0
2015,Mount Eliza,482.0
2015,Mount Emu,4.0
2015,Mount Evelyn,321.0
2015,Mount Franklin,1.0
2015,Mount Glasgow,3.0
2015,Mount Helen,117.0
2015,Mount Hooghly,3.0
2015,Mount Lonarch,3.0
2015,Mount Macedon,34.0
2015,Mount Major,1.0
2015,Mount Martha,409.0
2015,Mount Mercer,13.0
2015,Mount Moriac,50.0
2015,Mount Napier,1.0
2015,Mount Pleasant,177.0
2015,Mount Prospect,2.0
2015,Mount Rowan,20.0
2015,Mount Taylor,2.0
2015,Mount Toolebewong,3.0
2015,Mount Wallace,4.0
2015,Mount Waverley,1186.0
2015,Moutajup,2.0
2015,Moyhu,32.0
2015,Moyston,11.0
2015,Muckatah,5.0
2015,Muckleford,17.0
2015,Muckleford South,5.0
2015,Mulgrave,1258.0
2015,Mumbannar,5.0
2015,Mundoona,3.0
2015,Munro,3.0
2015,Murchison,57.0
